Date,Algerian dinar   (DZD),Australian dollar   (AUD),Bahrain dinar   (BHD),Bolivar Fuerte   (VEF),Botswana pula   (BWP),Brazilian real   (BRL),Brunei dollar   (BND),Canadian dollar   (CAD),Chilean peso   (CLP),Chinese yuan   (CNY),Colombian peso   (COP),Czech koruna   (CZK),Danish krone   (DKK),Euro   (EUR),Hungarian forint   (HUF),Icelandic krona   (ISK),Indian rupee   (INR),Indonesian rupiah   (IDR),Iranian rial   (IRR),Israeli New Shekel   (ILS),Japanese yen   (JPY),Kazakhstani tenge   (KZT),Korean won   (KRW),Kuwaiti dinar   (KWD),Libyan dinar   (LYD),Malaysian ringgit   (MYR),Mauritian rupee   (MUR),Mexican peso   (MXN),Nepalese rupee   (NPR),New Zealand dollar   (NZD),Norwegian krone   (NOK),Omani rial   (OMR),Pakistani rupee   (PKR),Peruvian sol   (PEN),Philippine peso   (PHP),Polish zloty   (PLN),Qatari riyal   (QAR),Russian ruble   (RUB),Saudi Arabian riyal   (SAR),Singapore dollar   (SGD),South African rand   (ZAR),Sri Lankan rupee   (LKR),Swedish krona   (SEK),Swiss franc   (CHF),Thai baht   (THB),Trinidadian dollar   (TTD),Tunisian dinar   (TND),U.A.E. dirham   (AED),U.K. pound   (GBP),U.S. dollar   (USD),Uruguayan peso   (UYU),Bolivar Soberano   (VES)
2019-09-21,120.03,1.47,0.376,248209.92,10.91,4.17,1.38,1.33,711.62,7.1,3385.92,23.52,6.78,0.91,303.08,121.46,70.93,14542.0,14107.0,3.51,107.91,388.26,1193.77,0.3,1.9324,4.17,36.23,19.45,70.61,1.59,9.04,0.38,176.855,3.36,52.23,3.95,3.64,63.88,3.75,1.38,14.87,192.0147,9.69,0.99,30.49,6.74,2.8553,3.67,0.8,1.0,36.77,3690.9495
2019-09-22,120.15,1.47,0.376,248209.92,10.93,4.17,1.38,1.33,713.43,7.11,3394.12,23.54,6.79,0.91,303.11,121.47,70.93,14542.0,14108.0,3.52,107.83,388.31,1192.43,0.3,1.9324,4.17,36.24,19.45,70.61,1.59,9.06,0.38,176.9102,3.36,52.19,3.98,3.64,63.91,3.75,1.38,14.88,192.0741,9.72,0.99,30.49,6.75,2.8554,3.67,0.8,1.0,36.76,3690.9495
2019-09-23,120.28,1.48,0.376,248209.92,10.95,4.17,1.38,1.33,715.24,7.12,3402.32,23.57,6.8,0.91,303.13,121.47,70.92,14542.0,14109.0,3.52,107.74,388.36,1191.1,0.3,1.9324,4.16,36.25,19.45,70.62,1.59,9.08,0.38,176.9653,3.36,52.14,4.0,3.64,63.95,3.75,1.38,14.89,192.1336,9.74,0.99,30.48,6.75,2.8555,3.67,0.8,1.0,36.75,3690.9495
2019-09-24,120.19,1.47,0.376,248209.92,10.94,4.17,1.38,1.32,722.17,7.11,3437.78,23.51,6.79,0.91,303.16,121.48,70.85,14542.0,14109.0,3.51,107.66,388.41,1193.1,0.3,1.9324,4.18,36.24,19.46,70.63,1.59,9.02,0.38,177.0205,3.34,52.06,3.98,3.64,63.71,3.75,1.38,14.97,192.1931,9.72,0.99,30.52,6.76,2.8556,3.67,0.8,1.0,36.79,3690.9495
2019-09-25,120.11,1.47,0.376,248209.92,10.95,4.18,1.38,1.33,721.92,7.12,3438.66,23.55,6.8,0.91,303.19,121.49,71.04,14542.0,14110.0,3.5,107.07,388.46,1194.0,0.3,1.9324,4.18,36.28,19.58,70.64,1.58,9.04,0.38,177.0757,3.35,52.19,3.99,3.64,64.19,3.75,1.38,15.04,192.2526,9.7,0.99,30.58,6.76,2.8557,3.67,0.81,1.0,36.88,3690.9495
2019-09-26,120.36,1.48,0.376,248209.92,11.01,4.15,1.38,1.33,727.08,7.13,3451.02,23.64,6.82,0.91,303.21,121.49,70.9,14542.0,14110.0,3.52,107.71,388.51,1198.3,0.3,1.9324,4.19,36.33,19.64,70.64,1.59,9.07,0.38,177.1309,3.36,52.26,4.01,3.64,64.29,3.75,1.38,14.96,192.3121,9.76,0.99,30.61,6.76,2.8558,3.67,0.81,1.0,36.81,3690.9495
2019-09-27,120.53,1.48,0.376,248209.92,11.04,4.16,1.38,1.32,726.17,7.12,3435.71,23.63,6.83,0.91,303.24,121.5,70.84,14542.0,14111.0,3.48,107.77,388.55,1199.1,0.3,1.9324,4.19,36.38,19.68,70.65,1.59,9.07,0.38,177.1861,3.38,52.17,4.02,3.64,64.42,3.75,1.38,15.07,192.3716,9.78,0.99,30.63,6.77,2.8559,3.67,0.81,1.0,36.85,3690.9495
2019-09-28,120.5,1.48,0.376,248209.92,11.06,4.16,1.38,1.32,726.01,7.13,3444.48,23.66,6.84,0.92,303.27,121.51,70.79,14542.0,14111.0,3.48,107.83,388.6,1199.83,0.3,1.9324,4.19,36.4,19.7,70.66,1.59,9.07,0.38,177.2413,3.38,52.13,4.01,3.64,64.49,3.75,1.38,15.11,192.4311,9.79,0.99,30.61,6.76,2.856,3.67,0.81,1.0,36.88,3690.9495
2019-09-29,120.47,1.48,0.376,248209.92,11.08,4.16,1.38,1.32,725.84,7.13,3453.24,23.68,6.85,0.92,303.3,121.51,70.73,14542.0,14112.0,3.48,107.89,388.65,1200.57,0.3,1.9324,4.19,36.43,19.72,70.66,1.59,9.08,0.38,177.2965,3.38,52.08,4.01,3.64,64.57,3.75,1.38,15.16,192.4906,9.8,0.99,30.59,6.76,2.8561,3.67,0.81,1.0,36.91,3690.9495
2019-09-30,120.44,1.48,0.376,248209.92,11.1,4.16,1.38,1.32,725.68,7.13,3462.01,23.71,6.86,0.92,303.32,121.52,70.68,14542.0,14112.0,3.48,107.95,388.7,1201.3,0.3,1.9324,4.19,36.45,19.73,70.67,1.59,9.09,0.38,177.3517,3.38,52.04,4.0,3.64,64.64,3.75,1.38,15.21,192.5501,9.8,1.0,30.58,6.75,2.8562,3.67,0.81,1.0,36.94,3690.9495
2019-10-01,120.65,1.49,0.376,248209.92,11.12,4.17,1.38,1.32,728.21,7.13,3477.45,23.62,6.85,0.92,303.35,121.53,70.91,14542.0,14113.0,3.48,108.17,388.75,1199.2,0.3,1.9324,4.19,36.47,19.78,70.68,1.6,9.13,0.38,177.4068,3.39,51.8,4.01,3.64,65.07,3.75,1.38,15.32,192.6095,9.89,1.0,30.63,6.73,2.8563,3.67,0.81,1.0,37.02,3690.9495
2019-10-02,120.47,1.49,0.376,248209.92,11.14,4.15,1.38,1.33,729.38,7.13,3491.29,23.56,6.83,0.92,303.38,121.54,71.01,14542.0,14114.0,3.48,107.84,388.8,1198.2,0.3,1.9324,4.19,36.5,19.8,70.69,1.6,9.15,0.38,177.462,3.39,51.86,4.02,3.64,65.44,3.75,1.38,15.26,192.669,9.89,1.0,30.64,6.71,2.8563,3.67,0.82,1.0,37.18,3690.9495
2019-10-03,120.37,1.49,0.376,248209.92,11.07,4.1,1.38,1.33,727.8,7.13,3497.34,23.51,6.82,0.91,303.4,121.54,71.12,14542.0,14114.0,3.49,107.14,388.85,1201.0,0.3,1.9324,4.19,36.51,19.74,70.69,1.6,9.15,0.38,177.5172,3.38,51.92,3.97,3.64,65.13,3.75,1.38,15.17,192.7285,9.9,1.0,30.59,6.73,2.8564,3.67,0.81,1.0,37.18,3690.9495
2019-10-04,120.26,1.48,0.376,248209.92,11.05,4.06,1.38,1.33,719.53,7.13,3467.6,23.44,6.8,0.91,303.43,121.55,70.87,14542.0,14115.0,3.48,106.82,388.9,1203.7,0.3,1.9324,4.18,36.48,19.53,70.7,1.58,9.1,0.38,177.5724,3.38,51.95,3.95,3.64,65.03,3.75,1.38,15.12,192.788,9.86,0.99,30.47,6.74,2.8565,3.67,0.81,1.0,37.19,3690.9495
2019-10-05,120.26,1.48,0.376,248209.92,11.04,4.06,1.38,1.33,718.2,7.13,3455.16,23.45,6.8,0.91,303.46,121.56,70.91,14542.0,14115.0,3.48,106.81,388.95,1201.47,0.3,1.9324,4.19,36.49,19.53,70.71,1.58,9.11,0.38,177.6276,3.38,51.87,3.95,3.64,64.96,3.75,1.38,15.12,192.8475,9.86,0.99,30.47,6.74,2.8566,3.67,0.81,1.0,37.2,3690.9495
2019-10-06,120.25,1.48,0.376,248209.92,11.03,4.07,1.38,1.33,716.86,7.13,3442.72,23.45,6.8,0.91,303.48,121.56,70.94,14542.0,14116.0,3.49,106.81,389.0,1199.23,0.3,1.9324,4.19,36.5,19.54,70.71,1.58,9.12,0.38,177.6828,3.38,51.79,3.95,3.64,64.89,3.75,1.38,15.12,192.907,9.86,0.99,30.46,6.75,2.8567,3.67,0.81,1.0,37.21,3690.9495
2019-10-07,120.25,1.48,0.376,248209.92,11.01,4.07,1.38,1.33,715.53,7.13,3430.28,23.45,6.79,0.91,303.51,121.57,70.98,14542.0,14116.0,3.49,106.8,389.05,1197.0,0.3,1.9324,4.19,36.51,19.55,70.72,1.58,9.13,0.38,177.738,3.38,51.71,3.95,3.64,64.83,3.75,1.38,15.12,192.9665,9.86,0.99,30.45,6.75,2.8568,3.67,0.81,1.0,37.22,3690.9495
2019-10-08,120.27,1.48,0.376,248209.92,11.04,4.08,1.38,1.33,718.9,7.13,3441.42,23.49,6.8,0.91,303.54,121.58,71.04,14542.0,14117.0,3.5,107.39,389.1,1196.5,0.3,1.9324,4.19,36.51,19.58,70.73,1.59,9.14,0.38,177.7932,3.38,51.86,3.94,3.64,64.87,3.75,1.38,15.28,193.026,9.9,0.99,30.46,6.76,2.8569,3.67,0.82,1.0,37.22,3690.9495
2019-10-09,120.3,1.48,0.376,248209.92,11.09,4.09,1.38,1.33,722.28,7.14,3452.57,23.52,6.8,0.91,303.56,121.58,71.11,14542.0,14117.0,3.5,107.09,389.15,1195.6,0.3,1.9324,4.2,36.52,19.57,70.73,1.59,9.15,0.38,177.8484,3.38,51.79,3.94,3.64,65.1,3.75,1.38,15.15,193.0855,9.93,0.99,30.35,6.76,2.857,3.67,0.82,1.0,37.21,3690.9495
2019-10-10,120.15,1.48,0.376,248209.92,11.04,4.11,1.38,1.33,724.27,7.12,3454.56,23.48,6.77,0.91,303.59,121.59,71.05,14542.0,14118.0,3.5,107.33,389.19,1194.7,0.3,1.9324,4.19,36.52,19.48,70.74,1.59,9.11,0.38,177.9035,3.36,51.83,3.92,3.64,64.74,3.75,1.38,15.11,193.1449,9.9,0.99,30.32,6.76,2.8571,3.67,0.82,1.0,37.18,3690.9495
2019-10-11,120.13,1.48,0.376,248209.92,10.99,4.11,1.37,1.32,721.82,7.1,3458.42,23.37,6.76,0.91,303.62,121.6,71.03,14542.0,14118.0,3.51,108.0,389.24,1196.1,0.3,1.9324,4.19,36.52,19.32,70.75,1.58,9.09,0.38,177.9587,3.36,51.69,3.91,3.64,64.22,3.75,1.37,14.85,193.2044,9.82,1.0,30.43,6.76,2.8572,3.67,0.8,1.0,37.13,3690.9495
2019-10-12,120.1,1.48,0.376,248209.92,10.97,4.12,1.37,1.32,719.38,7.09,3451.68,23.39,6.77,0.91,303.64,121.61,71.1,14542.0,14119.0,3.51,108.08,389.29,1193.0,0.3,1.9324,4.19,36.5,19.3,70.76,1.58,9.1,0.38,178.0139,3.36,51.64,3.91,3.64,64.23,3.75,1.37,14.85,193.2639,9.82,1.0,30.42,6.76,2.8573,3.67,0.79,1.0,37.18,3690.9495
2019-10-13,120.07,1.48,0.376,248209.92,10.95,4.13,1.37,1.32,716.93,7.09,3444.94,23.42,6.77,0.91,303.67,121.61,71.18,14542.0,14120.0,3.51,108.16,389.34,1189.9,0.3,1.9324,4.19,36.48,19.29,70.76,1.58,9.12,0.38,178.0691,3.36,51.6,3.9,3.64,64.24,3.75,1.37,14.86,193.3234,9.82,1.0,30.42,6.77,2.8574,3.67,0.79,1.0,37.23,3690.9495
2019-10-14,120.03,1.48,0.376,248209.92,10.93,4.14,1.37,1.32,714.48,7.08,3438.2,23.44,6.78,0.91,303.7,121.62,71.25,14542.0,14120.0,3.51,108.25,389.39,1186.8,0.3,1.9324,4.19,36.46,19.27,70.77,1.59,9.13,0.38,178.1243,3.36,51.55,3.9,3.64,64.25,3.75,1.37,14.86,193.3829,9.82,1.0,30.42,6.77,2.8575,3.67,0.79,1.0,37.28,3690.9495
2019-10-15,120.0,1.48,0.376,248209.92,10.91,4.15,1.37,1.32,712.04,7.08,3431.46,23.46,6.79,0.91,303.73,121.63,71.32,14542.0,14121.0,3.51,108.33,389.44,1183.7,0.3,1.9324,4.19,36.44,19.25,70.78,1.59,9.14,0.38,178.1795,3.37,51.51,3.9,3.64,64.25,3.75,1.37,14.86,193.4424,9.82,1.0,30.42,6.77,2.8576,3.67,0.79,1.0,37.32,3690.9495
2019-10-16,119.99,1.49,0.376,248209.92,10.98,4.17,1.37,1.32,715.48,7.1,3451.33,23.36,6.78,0.91,303.75,121.63,71.51,14542.0,14121.0,3.54,108.68,389.49,1184.1,0.3,1.9324,4.19,36.47,19.21,70.78,1.59,9.2,0.38,178.2347,3.36,51.59,3.89,3.64,64.35,3.75,1.37,14.94,193.5019,9.8,1.0,30.42,6.78,2.8577,3.67,0.78,1.0,37.34,3690.9495
2019-10-17,119.81,1.47,0.376,248209.92,10.95,4.15,1.37,1.31,718.69,7.09,3459.55,23.11,6.72,0.9,303.78,121.64,71.41,14542.0,14122.0,3.54,108.75,389.54,1187.0,0.3,1.9324,4.19,36.45,19.16,70.79,1.59,9.17,0.38,178.2899,3.35,51.68,3.86,3.64,64.01,3.75,1.37,14.85,193.5614,9.81,0.99,30.35,6.78,2.8578,3.67,0.78,1.0,37.34,3690.9495
2019-10-18,119.58,1.46,0.376,248209.92,10.88,4.14,1.37,1.31,713.23,7.08,3465.35,23.03,6.7,0.9,303.81,121.65,71.2,14542.0,14122.0,3.53,108.67,389.59,1186.6,0.3,1.9324,4.19,36.4,19.15,70.8,1.57,9.17,0.38,178.3451,3.34,51.49,3.85,3.64,63.95,3.75,1.37,14.78,193.6209,9.69,0.99,30.28,6.75,2.8579,3.67,0.78,1.0,37.37,3690.9495
2019-10-19,119.53,1.46,0.376,248209.92,10.88,4.14,1.36,1.31,712.06,7.08,3453.11,23.0,6.7,0.9,303.83,121.65,71.12,14542.0,14123.0,3.53,108.61,389.64,1184.57,0.3,1.9324,4.19,36.37,19.15,70.81,1.57,9.15,0.38,178.4002,3.34,51.44,3.84,3.64,63.89,3.75,1.36,14.77,193.6804,9.68,0.99,30.27,6.75,2.858,3.67,0.77,1.0,37.38,3690.9495
2019-10-20,119.48,1.46,0.376,248209.92,10.87,4.13,1.36,1.31,710.88,7.08,3440.87,22.97,6.69,0.9,303.86,121.66,71.03,14542.0,14123.0,3.54,108.55,389.69,1182.53,0.3,1.9324,4.19,36.35,19.14,70.81,1.57,9.12,0.38,178.4554,3.34,51.39,3.84,3.64,63.83,3.75,1.36,14.76,193.7398,9.67,0.99,30.27,6.75,2.8581,3.67,0.77,1.0,37.38,3690.9495
2019-10-21,119.42,1.46,0.376,248209.92,10.87,4.13,1.36,1.31,709.71,7.07,3428.63,22.94,6.69,0.9,303.89,121.67,70.95,14542.0,14124.0,3.54,108.49,389.74,1180.5,0.3,1.9324,4.18,36.32,19.14,70.82,1.56,9.1,0.38,178.5106,3.34,51.34,3.83,3.64,63.76,3.75,1.36,14.75,193.7993,9.66,0.99,30.27,6.75,2.8582,3.67,0.77,1.0,37.39,3690.9495
2019-10-22,119.49,1.45,0.376,248209.92,10.86,4.09,1.36,1.31,723.52,7.08,3442.78,22.97,6.71,0.9,303.91,121.68,70.87,14542.0,14124.0,3.54,108.43,389.79,1175.4,0.3,1.9324,4.18,36.28,19.1,70.83,1.56,9.15,0.38,178.5658,3.34,51.18,3.84,3.64,63.63,3.75,1.36,14.67,193.8588,9.63,0.99,30.29,6.73,2.8583,3.67,0.77,1.0,37.41,3690.9495
2019-10-23,119.56,1.46,0.376,248209.92,10.85,4.07,1.36,1.31,726.24,7.08,3430.3,23.05,6.72,0.9,303.94,121.68,70.94,14542.0,14125.0,3.54,108.38,389.83,1171.4,0.3,1.9324,4.19,36.29,19.13,70.83,1.56,9.15,0.38,178.621,3.34,51.15,3.85,3.64,63.8,3.75,1.36,14.67,193.9183,9.65,0.99,30.29,6.75,2.8584,3.67,0.78,1.0,37.37,3690.9495
2019-10-24,119.54,1.46,0.376,248209.92,10.85,4.01,1.36,1.31,726.15,7.07,3409.29,23.0,6.71,0.9,303.97,121.69,70.93,14542.0,14126.0,3.52,108.61,389.88,1173.7,0.3,1.9324,4.18,36.29,19.09,70.84,1.56,9.11,0.38,178.6762,3.35,51.18,3.84,3.64,63.86,3.75,1.36,14.67,193.9778,9.58,0.99,30.28,6.75,2.8584,3.67,0.78,1.0,37.4,3690.9495
2019-10-25,119.62,1.47,0.376,248209.92,10.85,4.01,1.36,1.31,723.43,7.07,3387.72,23.02,6.73,0.9,303.99,121.7,70.96,14542.0,14126.0,3.54,108.7,389.93,1171.0,0.3,1.9324,4.19,36.3,19.08,70.85,1.57,9.17,0.38,178.7314,3.35,51.06,3.85,3.64,64.0,3.75,1.36,14.61,194.0373,9.67,0.99,30.21,6.75,2.8585,3.67,0.78,1.0,37.44,3690.9495
2019-10-26,119.66,1.47,0.376,248209.92,10.84,4.0,1.36,1.31,724.24,7.07,3390.23,23.02,6.73,0.9,304.02,121.7,70.96,14542.0,14127.0,3.54,108.72,389.98,1172.07,0.3,1.9324,4.19,36.3,19.07,70.86,1.57,9.18,0.38,178.7866,3.34,51.13,3.85,3.64,63.95,3.75,1.36,14.59,194.0968,9.67,0.99,30.21,6.76,2.8586,3.67,0.78,1.0,37.46,3690.9495
2019-10-27,119.69,1.47,0.376,248209.92,10.84,3.99,1.36,1.31,725.06,7.06,3392.74,23.02,6.73,0.9,304.05,121.71,70.95,14542.0,14127.0,3.53,108.74,390.03,1173.13,0.3,1.9324,4.18,36.31,19.06,70.86,1.57,9.2,0.38,178.8418,3.34,51.2,3.85,3.64,63.91,3.75,1.36,14.57,194.1563,9.67,0.99,30.21,6.76,2.8587,3.67,0.78,1.0,37.48,3690.9495
2019-10-28,119.72,1.47,0.376,248209.92,10.83,3.98,1.36,1.31,725.87,7.06,3395.25,23.02,6.74,0.9,304.07,121.72,70.95,14542.0,14128.0,3.53,108.76,390.08,1174.2,0.3,1.9324,4.18,36.31,19.05,70.87,1.57,9.21,0.38,178.8969,3.34,51.26,3.85,3.64,63.87,3.75,1.36,14.55,194.2158,9.67,1.0,30.21,6.76,2.8588,3.67,0.78,1.0,37.5,3690.9495
2019-10-29,119.75,1.46,0.376,248209.92,10.81,3.99,1.36,1.31,724.37,7.06,3382.19,23.02,6.73,0.9,304.1,121.72,70.95,14542.0,14128.0,3.53,108.97,390.13,1169.6,0.3,1.9324,4.18,36.35,19.12,70.88,1.57,9.26,0.38,178.9521,3.33,51.14,3.86,3.64,63.83,3.75,1.36,14.61,194.2752,9.73,1.0,30.22,6.77,2.8589,3.67,0.78,1.0,37.45,3690.9495
2019-10-30,119.59,1.46,0.376,248209.92,10.83,4.02,1.36,1.32,726.34,7.06,3380.9,22.97,6.73,0.9,304.13,121.73,70.73,14542.0,14129.0,3.53,108.84,390.18,1166.5,0.3,1.9324,4.18,36.37,19.16,70.88,1.57,9.23,0.38,179.0073,3.34,51.04,3.84,3.64,63.87,3.75,1.36,14.84,194.3347,9.72,0.99,30.23,6.74,2.859,3.67,0.78,1.0,37.48,3690.9495
2019-10-31,119.44,1.44,0.376,248209.92,10.95,4.0,1.36,1.32,728.08,7.04,3389.94,22.87,6.7,0.9,304.15,121.74,70.99,14542.0,14129.0,3.53,108.83,390.23,1168.4,0.3,1.9324,4.18,36.33,19.19,70.89,1.56,9.19,0.38,179.0625,3.34,51.03,3.82,3.64,63.77,3.75,1.36,15.16,194.3942,9.63,0.99,30.18,6.75,2.8591,3.67,0.77,1.0,37.42,3690.9495
2019-11-01,119.44,1.45,0.376,248209.92,10.96,3.98,1.36,1.32,729.82,7.04,3383.29,22.91,6.71,0.9,304.18,121.75,70.81,14542.0,14130.0,3.52,107.98,390.28,1161.7,0.3,1.9324,4.17,36.33,19.11,70.9,1.56,9.12,0.38,179.1177,3.34,50.97,3.82,3.64,64.03,3.75,1.36,15.16,194.4537,9.62,0.99,30.16,6.74,2.8592,3.67,0.77,1.0,37.42,3690.9495
2019-11-02,119.44,1.45,0.376,248209.92,10.94,3.98,1.36,1.32,731.56,7.04,3372.27,22.89,6.7,0.9,304.21,121.75,70.77,14542.0,14131.0,3.52,108.18,390.33,1163.67,0.3,1.9324,4.17,36.32,19.12,70.9,1.56,9.12,0.38,179.1729,3.34,50.9,3.81,3.64,63.84,3.75,1.36,15.04,194.5132,9.6,0.99,30.16,6.74,2.8593,3.67,0.77,1.0,37.37,3690.9495
2019-11-03,119.44,1.45,0.376,248209.92,10.91,3.99,1.36,1.32,733.31,7.03,3361.24,22.88,6.7,0.9,304.24,121.76,70.72,14542.0,14131.0,3.52,108.37,390.38,1165.63,0.3,1.9324,4.16,36.32,19.14,70.91,1.55,9.12,0.38,179.2281,3.34,50.84,3.81,3.64,63.64,3.75,1.36,14.92,194.5727,9.58,0.99,30.16,6.73,2.8594,3.67,0.77,1.0,37.32,3690.9495
2019-11-04,119.43,1.44,0.376,248209.92,10.88,3.99,1.36,1.31,735.05,7.03,3350.22,22.87,6.7,0.9,304.26,121.77,70.68,14542.0,14132.0,3.52,108.57,390.43,1167.6,0.3,1.9324,4.15,36.31,19.15,70.92,1.55,9.11,0.38,179.2833,3.33,50.77,3.81,3.64,63.44,3.75,1.36,14.8,194.6322,9.56,0.99,30.16,6.73,2.8595,3.67,0.77,1.0,37.28,3690.9495
2019-11-05,119.53,1.45,0.376,248209.92,10.86,4.0,1.36,1.32,736.66,7.0,3339.19,22.98,6.73,0.9,304.29,121.77,70.73,14542.0,14132.0,3.5,108.77,390.47,1160.4,0.3,1.9324,4.15,36.29,19.21,70.93,1.56,9.14,0.38,179.3384,3.34,50.5,3.83,3.64,63.25,3.75,1.36,14.76,194.6917,9.59,0.99,30.21,6.75,2.8596,3.67,0.77,1.0,37.34,3690.9495
2019-11-06,119.74,1.45,0.376,248209.92,10.88,4.03,1.36,1.32,745.85,7.0,3318.47,22.98,6.74,0.9,304.32,121.78,70.89,14542.0,14133.0,3.49,109.06,390.52,1160.1,0.3,1.9324,4.14,36.33,19.2,70.93,1.57,9.13,0.38,179.3936,3.34,50.54,3.85,3.64,63.59,3.75,1.36,14.79,194.7512,9.64,0.99,30.29,6.73,2.8597,3.67,0.78,1.0,37.46,3690.9495
2019-11-07,119.83,1.46,0.376,248209.92,10.91,4.09,1.36,1.32,743.65,6.99,3319.64,23.05,6.75,0.9,304.34,121.79,71.01,14542.0,14133.0,3.49,108.7,390.57,1157.5,0.3,1.9324,4.15,36.34,19.13,70.94,1.57,9.09,0.38,179.4488,3.34,50.56,3.85,3.64,63.73,3.75,1.36,14.74,194.8106,9.62,0.99,30.33,6.75,2.8598,3.67,0.78,1.0,37.45,3690.9495
2019-11-08,119.87,1.45,0.376,248209.92,10.88,4.14,1.36,1.32,740.23,6.98,3327.02,23.1,6.77,0.91,304.37,121.79,71.25,14542.0,14134.0,3.5,109.35,390.62,1160.6,0.3,1.9324,4.13,36.35,19.13,70.95,1.57,9.14,0.38,179.504,3.35,50.55,3.86,3.64,63.73,3.75,1.36,14.8,194.8701,9.65,1.0,30.4,6.76,2.8599,3.67,0.78,1.0,37.49,3690.9495
2019-11-09,119.92,1.46,0.376,248209.92,10.9,4.14,1.36,1.32,742.23,6.99,3331.68,23.1,6.77,0.91,304.4,121.8,71.31,14542.0,14134.0,3.5,109.24,390.67,1159.1,0.3,1.9324,4.14,36.38,19.12,70.95,1.57,9.15,0.38,179.5592,3.36,50.53,3.87,3.64,63.79,3.75,1.36,14.82,194.9296,9.67,1.0,30.38,6.76,2.86,3.67,0.78,1.0,37.51,3690.9495
2019-11-10,119.97,1.46,0.376,248209.92,10.92,4.15,1.36,1.32,744.23,7.0,3336.35,23.1,6.77,0.91,304.42,121.81,71.38,14542.0,14135.0,3.5,109.14,390.72,1157.6,0.3,1.9324,4.14,36.4,19.11,70.96,1.58,9.15,0.38,179.6144,3.36,50.51,3.87,3.64,63.85,3.75,1.36,14.85,194.9891,9.7,1.0,30.36,6.76,2.8601,3.67,0.78,1.0,37.52,3690.9495
2019-11-11,120.01,1.46,0.376,248209.92,10.94,4.16,1.36,1.32,746.23,7.01,3341.01,23.1,6.77,0.91,304.45,121.82,71.44,14542.0,14135.0,3.5,109.03,390.77,1156.1,0.3,1.9324,4.14,36.43,19.11,70.97,1.58,9.15,0.38,179.6696,3.37,50.49,3.87,3.64,63.91,3.75,1.36,14.88,195.0486,9.72,1.0,30.35,6.76,2.8602,3.67,0.78,1.0,37.54,3690.9495
2019-11-12,120.06,1.46,0.376,248209.92,10.91,4.18,1.36,1.32,756.08,7.0,3341.01,23.15,6.78,0.91,304.48,121.82,71.57,14542.0,14136.0,3.51,109.14,390.82,1161.3,0.3,1.9324,4.14,36.48,19.22,70.98,1.57,9.15,0.38,179.7248,3.37,50.72,3.88,3.64,63.85,3.75,1.36,14.92,195.1081,9.71,0.96,30.34,6.76,2.8603,3.67,0.78,1.0,37.55,3690.9495
2019-11-13,120.1,1.46,0.376,248209.92,10.95,4.18,1.36,1.32,783.72,7.02,3391.45,23.25,6.79,0.91,304.5,121.83,71.7,14542.0,14137.0,3.5,109.04,390.87,1163.5,0.3,1.9324,4.15,36.52,19.45,70.98,1.56,9.21,0.38,179.78,3.39,50.8,3.89,3.64,64.2,3.75,1.36,14.97,195.1676,9.74,0.99,30.3,6.76,2.8604,3.67,0.78,1.0,37.57,3690.9495
2019-11-14,120.05,1.47,0.376,248209.92,10.95,4.18,1.36,1.32,792.78,7.02,3441.89,23.23,6.79,0.91,304.53,121.84,72.05,14542.0,14137.0,3.49,108.73,390.92,1167.6,0.3,1.9324,4.16,36.57,19.42,70.99,1.56,9.2,0.38,179.8351,3.38,50.88,3.9,3.64,64.21,3.75,1.36,14.83,195.2271,9.73,0.99,30.21,6.76,2.8605,3.67,0.78,1.0,37.58,3690.9495
2019-11-15,120.0,1.47,0.376,248209.92,10.89,4.18,1.36,1.32,801.83,7.01,3436.73,23.18,6.77,0.91,304.56,121.84,71.71,14542.0,14138.0,3.48,108.57,390.97,1170.4,0.3,1.9324,4.15,36.63,19.21,71.0,1.57,9.09,0.38,179.8903,3.38,50.83,3.88,3.64,63.89,3.75,1.36,14.73,195.2866,9.68,0.99,30.21,6.76,2.8605,3.67,0.78,1.0,37.6,3690.9495
2019-11-16,119.95,1.47,0.376,248209.92,10.88,4.18,1.36,1.32,795.49,7.01,3431.57,23.17,6.77,0.91,304.58,121.85,71.71,14542.0,14138.0,3.47,108.65,391.02,1169.03,0.3,1.9324,4.15,36.62,19.25,71.0,1.56,9.1,0.38,179.9455,3.38,50.75,3.88,3.64,63.84,3.75,1.36,14.74,195.3461,9.66,0.99,30.22,6.76,2.8606,3.67,0.78,1.0,37.62,3690.9495
2019-11-17,119.9,1.47,0.376,248209.92,10.87,4.18,1.36,1.32,789.16,7.01,3426.42,23.15,6.76,0.9,304.61,121.86,71.71,14542.0,14139.0,3.47,108.72,391.07,1167.67,0.3,1.9324,4.15,36.62,19.29,71.01,1.56,9.11,0.38,180.0007,3.37,50.67,3.88,3.64,63.8,3.75,1.36,14.76,195.4055,9.64,0.99,30.24,6.76,2.8607,3.67,0.77,1.0,37.64,3690.9495
2019-11-18,119.85,1.47,0.376,248209.92,10.86,4.18,1.36,1.32,782.82,7.01,3421.26,23.14,6.76,0.9,304.64,121.86,71.71,14542.0,14139.0,3.46,108.8,391.11,1166.3,0.3,1.9324,4.15,36.62,19.33,71.02,1.56,9.12,0.38,180.0559,3.37,50.59,3.88,3.64,63.75,3.75,1.36,14.77,195.465,9.63,0.99,30.25,6.76,2.8608,3.67,0.77,1.0,37.66,3690.9495
